,Name,player_id,position
6,Todd Bouman,BoumTo00,"['qb', '', '', '', 'qb', '', 'qb', '']"
19,Daunte Culpepper,CulpDa00,"['', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'qb', 'qb', 'qb', '']"
3,Tom Brady,BradTo00,"['', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
29,Damon Huard,HuarDa00,"['', 'qb', '', '', '', 'QB', 'QB', 'qb', '']"
2,Drew Bledsoe,BledDr00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', 'QB', 'qb', '']"
48,Alex Van Pelt,VanPAl00,"['', '', '', '', '', '', 'qb', '', '', '']"
11,Jay Fiedler,FiedJa00,"['', '', 'qb', 'QB', 'QB', 'QB', 'QB', 'qb', '', '']"
26,Ray Lucas,LucaRa00,"['', '', '', 'QB', '', '', 'qb', '']"
40,Sage Rosenfels,RoseSa00,"['', '', 'qb', 'qb', '', 'qb', 'qb', '', '']"
14,Jeff Garcia,GarcJe00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'QB', 'QB', '', '']"
41,Tim Rattay,RattTi00,"['', '', '', '', 'QB', '', '', '', '']"
35,Steve McNair,McNaSt00,"['qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', '']"
41,Neil O'Donnell,ODonNe00,"['QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'qb', '', '', '', '', '']"
39,Chad Pennington,PennCh01,"['', '', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', 'qb', 'qb', '']"
45,Vinny Testaverde,TestVi00,"['qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'qb', 'qb', 'QB', 'qb', '', 'qb', '']"
10,Trent Dilfer,DilfTr00,"['qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'qb', '', 'qb', 'QB', 'qb', '']"
19,Matt Hasselbeck,HassMa00,"['', '', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', 'qb', '', '', 'QB', '']"
26,Peyton Manning,MannPe00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', None, 'QB', 'QB', 'QB', 'QB', '']"
26,Brad Johnson,JohnBr00,"['', '', 'qb', 'QB', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', '', 'qb', '']"
28,Rob Johnson,JohnRo00,"['', '', 'qb', 'qb', 'qb', 'qb', 'QB', 'qb', '', '', '']"
31,Shaun King,KingSh00,"['qb', 'qb', '', 'qb', '', 'qb', '']"
50,Tom Tupa,TupaTo20,"['p', 'p', 'QB', 'p', 'P', 'P', 'P/QB', '', 'P', '', 'p', 'P', 'P/QB', 'P', 'P', 'P', 'P']"
8,Tim Couch,CoucTi00,"['QB', 'qb', 'QB', 'QB', 'QB', '']"
22,Kelly Holcomb,HolcKe00,"['qb', '', 'qb', 'QB', 'qb', 'QB', 'qb', '']"
5,Drew Brees,BreeDr00,"['', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
20,Doug Flutie,FlutDo00,"['qb', '', '', 'QB', 'qb', None, 'QB', 'QB', 'qb', 'QB', '', 'qb', 'qb', 'k', '']"
9,Mark Brunell,BrunMa00,"['', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', '', 'qb', '', '', '']"
21,David Garrard,GarrDa00,"['qb', '', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
13,Kerry Collins,CollKe00,"['QB', 'QB', 'QB', '', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'QB', 'qb', 'qb', 'qb', '']"
2,Jeff Blake,BlakJe00,"['', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'QB', '', 'QB', 'QB', '', '', '']"
41,Chris Redman,RedmCh00,"['', '', 'qb', '', 'qb', 'qb', '', '', '']"
7,Marc Bulger,BulgMa00,"['qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
14,Scott Covington,CoviSc00,"['', 'qb', '']"
34,Jamie Martin,MartJa00,"['', 'qb', '', '', 'qb', '', 'qb', '', '', '']"
48,Kurt Warner,WarnKu00,"['', 'QB', 'QB', 'QB', 'qb', 'qb', 'QB', 'QB', 'qb', 'QB', 'QB', 'QB', '']"
35,Shane Matthews,MattSh00,"['', 'qb', 'qb', 'qb', 'qb', '', '']"
42,Patrick Ramsey,RamsPa00,"['qb', 'QB', 'qb', '', '', '', '', '']"
61,Danny Wuerffel,WuerDa00,"['qb', 'qb', '', '', '', 'qb', '']"
27,Joey Harrington,HarrJo00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
41,Mike McMahon,McMaMi00,"['qb', 'qb', '', '', 'qb', '']"
8,Henry Burris,BurrHe00,"['qb', '']"
11,Chris Chandler,ChanCh00,"['QB', 'qb', 'qb', '', 'qb', 'QB', 'qb', 'qb', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'qb', 'qb', '']"
41,Jim Miller,MillJi00,"['', 'qb', 'qb', 'qb', 'QB', 'QB', '']"
13,Gus Frerotte,FrerGu00,"['qb', 'QB', 'QB', 'QB', 'qb', 'qb', '', 'qb', 'qb', 'qb', '', 'QB', '', 'qb', 'QB', '']"
28,Jon Kitna,KitnJo00,"['qb', 'qb', 'QB', 'qb', 'QB', 'QB', 'QB', 'qb', '', 'QB', 'QB', 'qb', 'QB', '', '']"
43,Akili Smith,SmitAk00,"['qb', 'QB', 'qb', 'qb', '']"
35,Josh McCown,McCoJo01,"['', 'qb', 'QB', 'qb', '', 'QB', '', '', 'qb', '', 'qb', 'QB', 'QB', 'qb', 'QB', 'qb', '', '']"
40,Jake Plummer,PlumJa00,"['QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', 'QB', '']"
40,Rodney Peete,PeetRo00,"['QB', 'QB', 'QB', 'QB', 'QB', 'qb', 'QB', 'qb', 'qb', 'qb', '', '', 'QB', 'qb', '', '']"
57,Chris Weinke,WeinCh00,"['QB', 'qb', '', 'qb', 'qb', '']"
4,Quincy Carter,CartQu00,"['QB', 'qb', 'QB', 'qb', '']"
28,Chad Hutchinson,HutcCh00,"['QB', '', 'qb', '']"
7,David Carr,CarrDa00,"['QB', 'QB', 'QB', 'QB', 'QB', 'qb', '', '', '', '', '']"
